0.000000000000000000e+00,2.557999999999999829e+01
8.338028169014084778e-02,2.557000000000000028e+01
1.667605633802816956e-01,2.642999999999999972e+01
2.501408450704225572e-01,2.696000000000000085e+01
3.335211267605633911e-01,2.658999999999999986e+01
4.169014084507042250e-01,2.660999999999999943e+01
5.002816901408451145e-01,2.619000000000000128e+01
5.836619718309858929e-01,2.598999999999999844e+01
6.670422535211267823e-01,2.621999999999999886e+01
7.504225352112676717e-01,2.582000000000000028e+01
8.338028169014084501e-01,2.585999999999999943e+01
9.171830985915493395e-01,2.578999999999999915e+01
1.000563380281690229e+00,2.632999999999999829e+01
1.083943661971831007e+00,2.617999999999999972e+01
1.167323943661971786e+00,2.682999999999999829e+01
1.250704225352112786e+00,2.726999999999999957e+01
1.334084507042253565e+00,2.716000000000000014e+01
1.417464788732394343e+00,2.716000000000000014e+01
1.500845070422535343e+00,2.662000000000000099e+01
1.584225352112676122e+00,2.653999999999999915e+01
1.667605633802816900e+00,2.651000000000000156e+01
1.750985915492957901e+00,2.639999999999999858e+01
1.834366197183098679e+00,2.635000000000000142e+01
1.917746478873239457e+00,2.601000000000000156e+01
2.001126760563380458e+00,2.585999999999999943e+01
2.084507042253521014e+00,2.614000000000000057e+01
2.167887323943662015e+00,2.676000000000000156e+01
2.251267605633803015e+00,2.700000000000000000e+01
2.334647887323943571e+00,2.725000000000000000e+01
2.418028169014084572e+00,2.716000000000000014e+01
2.501408450704225572e+00,2.691000000000000014e+01
2.584788732394366129e+00,2.601999999999999957e+01
2.668169014084507129e+00,2.573000000000000043e+01
2.751549295774648130e+00,2.578999999999999915e+01
2.834929577464788686e+00,2.585999999999999943e+01
2.918309859154929686e+00,2.571000000000000085e+01
3.001690140845070687e+00,2.578999999999999915e+01
3.085070422535211243e+00,2.575000000000000000e+01
3.168450704225352244e+00,2.594999999999999929e+01
3.251830985915493244e+00,2.710000000000000142e+01
3.335211267605633800e+00,2.732999999999999829e+01
3.418591549295774801e+00,2.721000000000000085e+01
3.501971830985915801e+00,2.664999999999999858e+01
3.585352112676056358e+00,2.648000000000000043e+01
3.668732394366197358e+00,2.641000000000000014e+01
3.752112676056338358e+00,2.596000000000000085e+01
3.835492957746478915e+00,2.587999999999999901e+01
3.918873239436619915e+00,2.589000000000000057e+01
4.002253521126760916e+00,2.564000000000000057e+01
4.085633802816901472e+00,2.569999999999999929e+01
4.169014084507042028e+00,2.585000000000000142e+01
4.252394366197183473e+00,2.682999999999999829e+01
4.335774647887324029e+00,2.700000000000000000e+01
4.419154929577464586e+00,2.696000000000000085e+01
4.502535211267606030e+00,2.621999999999999886e+01
4.585915492957746586e+00,2.582000000000000028e+01
4.669295774647887143e+00,2.562000000000000099e+01
4.752676056338028587e+00,2.548999999999999844e+01
4.836056338028169144e+00,2.532999999999999829e+01
4.919436619718309700e+00,2.544999999999999929e+01
5.002816901408451145e+00,2.587000000000000099e+01
5.086197183098591701e+00,2.639000000000000057e+01
5.169577464788732257e+00,2.666000000000000014e+01
5.252957746478873702e+00,2.689999999999999858e+01
5.336338028169014258e+00,2.676999999999999957e+01
5.419718309859154814e+00,2.692000000000000171e+01
5.503098591549296259e+00,2.637000000000000099e+01
5.586478873239436815e+00,2.605999999999999872e+01
5.669859154929577372e+00,2.583999999999999986e+01
5.753239436619718816e+00,2.589999999999999858e+01
5.836619718309859373e+00,2.601000000000000156e+01
5.919999999999999929e+00,2.582999999999999829e+01
6.003380281690141373e+00,2.562999999999999901e+01
6.086760563380281930e+00,2.555999999999999872e+01
6.170140845070422486e+00,2.612999999999999901e+01
6.253521126760563931e+00,2.658999999999999986e+01
6.336901408450704487e+00,2.678000000000000114e+01
6.420281690140845043e+00,2.725000000000000000e+01
6.503661971830986488e+00,2.687999999999999901e+01
6.587042253521127044e+00,2.671000000000000085e+01
6.670422535211267601e+00,2.673000000000000043e+01
6.753802816901409045e+00,2.685000000000000142e+01
6.837183098591549602e+00,2.680000000000000071e+01
6.920563380281690158e+00,2.680999999999999872e+01
7.003943661971831602e+00,2.692999999999999972e+01
7.087323943661972159e+00,2.721999999999999886e+01
7.170704225352112715e+00,2.778000000000000114e+01
7.254084507042254160e+00,2.826999999999999957e+01
7.337464788732394716e+00,2.862000000000000099e+01
7.420845070422535272e+00,2.867000000000000171e+01
7.504225352112676717e+00,2.864000000000000057e+01
7.587605633802817273e+00,2.842000000000000171e+01
7.670985915492957830e+00,2.850000000000000000e+01
7.754366197183099274e+00,2.867999999999999972e+01
7.837746478873239830e+00,2.873999999999999844e+01
7.921126760563380387e+00,2.907000000000000028e+01
8.004507042253521831e+00,2.898999999999999844e+01
8.087887323943661499e+00,2.919000000000000128e+01
8.171267605633802944e+00,2.857000000000000028e+01
8.254647887323944389e+00,2.869000000000000128e+01
8.338028169014084057e+00,2.869000000000000128e+01
8.421408450704225501e+00,2.860999999999999943e+01
8.504788732394366946e+00,2.748000000000000043e+01
8.588169014084506614e+00,2.676000000000000156e+01
8.671549295774648058e+00,2.642999999999999972e+01
8.754929577464789503e+00,2.619999999999999929e+01
8.838309859154929171e+00,2.594999999999999929e+01
8.921690140845070616e+00,2.582999999999999829e+01
9.005070422535212060e+00,2.603000000000000114e+01
9.088450704225351728e+00,2.657999999999999829e+01
9.171830985915493173e+00,2.701999999999999957e+01
9.255211267605634617e+00,2.739999999999999858e+01
9.338591549295774286e+00,2.703000000000000114e+01
9.421971830985915730e+00,2.701999999999999957e+01
9.505352112676057175e+00,2.646000000000000085e+01
9.588732394366196843e+00,2.617999999999999972e+01
9.672112676056338287e+00,2.592999999999999972e+01
9.755492957746479732e+00,2.580000000000000071e+01
9.838873239436619400e+00,2.551999999999999957e+01
9.922253521126760845e+00,2.555999999999999872e+01
1.000563380281690229e+01,2.557999999999999829e+01
1.008901408450704196e+01,2.603000000000000114e+01
1.017239436619718340e+01,2.662999999999999901e+01
1.025577464788732485e+01,2.719999999999999929e+01
1.033915492957746451e+01,2.714999999999999858e+01
1.042253521126760596e+01,2.707999999999999829e+01
1.050591549295774740e+01,2.669999999999999929e+01
1.058929577464788707e+01,2.662999999999999901e+01
1.067267605633802852e+01,2.671999999999999886e+01
1.075605633802816996e+01,2.689999999999999858e+01
1.083943661971830963e+01,2.689999999999999858e+01
1.092281690140845107e+01,2.676999999999999957e+01
1.100619718309859252e+01,2.687000000000000099e+01
1.108957746478873219e+01,2.698999999999999844e+01
1.117295774647887363e+01,2.757999999999999829e+01
1.125633802816901508e+01,2.817999999999999972e+01
1.133971830985915474e+01,2.803000000000000114e+01
1.142309859154929619e+01,2.792000000000000171e+01
1.150647887323943763e+01,2.696000000000000085e+01
1.158985915492957730e+01,2.671000000000000085e+01
1.167323943661971875e+01,2.642000000000000171e+01
1.175661971830986019e+01,2.630999999999999872e+01
1.183999999999999986e+01,2.605999999999999872e+01
1.192338028169014130e+01,2.621999999999999886e+01
1.200676056338028275e+01,2.612999999999999901e+01
1.209014084507042242e+01,2.621000000000000085e+01
1.217352112676056386e+01,2.673000000000000043e+01
1.225690140845070530e+01,2.787000000000000099e+01
1.234028169014084497e+01,2.787999999999999901e+01
1.242366197183098642e+01,2.728999999999999915e+01
1.250704225352112786e+01,2.664999999999999858e+01
1.259042253521126753e+01,2.655000000000000071e+01
1.267380281690140897e+01,2.623999999999999844e+01
1.275718309859155042e+01,2.607999999999999829e+01
1.284056338028169009e+01,2.573999999999999844e+01
1.292394366197183153e+01,2.582999999999999829e+01
1.300732394366197298e+01,2.612000000000000099e+01
1.309070422535211264e+01,2.626999999999999957e+01
1.317408450704225409e+01,2.685999999999999943e+01
1.325746478873239553e+01,2.753999999999999915e+01
1.334084507042253520e+01,2.748999999999999844e+01
1.342422535211267665e+01,2.748000000000000043e+01
1.350760563380281809e+01,2.721000000000000085e+01
1.359098591549295776e+01,2.685000000000000142e+01
1.367436619718309920e+01,2.657999999999999829e+01
1.375774647887324065e+01,2.632000000000000028e+01
1.384112676056338032e+01,2.642999999999999972e+01
1.392450704225352176e+01,2.644000000000000128e+01
1.400788732394366320e+01,2.646999999999999886e+01
1.409126760563380287e+01,2.675000000000000000e+01
1.417464788732394432e+01,2.726000000000000156e+01
1.425802816901408576e+01,2.803000000000000114e+01
1.434140845070422543e+01,2.826000000000000156e+01
1.442478873239436687e+01,2.755000000000000071e+01
1.450816901408450832e+01,2.751000000000000156e+01
1.459154929577464799e+01,2.707999999999999829e+01
1.467492957746478943e+01,2.694000000000000128e+01
1.475830985915493088e+01,2.701999999999999957e+01
1.484169014084507054e+01,2.694999999999999929e+01
1.492507042253521199e+01,2.692999999999999972e+01
1.500845070422535343e+01,2.669999999999999929e+01
1.509183098591549310e+01,2.703000000000000114e+01
1.517521126760563455e+01,2.737999999999999901e+01
1.525859154929577599e+01,2.775000000000000000e+01
1.534197183098591566e+01,2.830000000000000071e+01
1.542535211267605710e+01,2.785000000000000142e+01
1.550873239436619855e+01,2.730000000000000071e+01
1.559211267605633822e+01,2.721000000000000085e+01
1.567549295774647966e+01,2.726999999999999957e+01
1.575887323943662111e+01,2.744999999999999929e+01
1.584225352112676077e+01,2.746000000000000085e+01
1.592563380281690222e+01,2.760999999999999943e+01
1.600901408450704366e+01,2.675000000000000000e+01
1.609239436619718333e+01,2.667000000000000171e+01
1.617577464788732300e+01,2.714999999999999858e+01
1.625915492957746622e+01,2.739999999999999858e+01
1.634253521126760589e+01,2.701999999999999957e+01
1.642591549295774556e+01,2.678999999999999915e+01
1.650929577464788878e+01,2.625000000000000000e+01
1.659267605633802845e+01,2.585000000000000142e+01
1.667605633802816811e+01,2.553999999999999915e+01
1.675943661971831133e+01,2.558999999999999986e+01
1.684281690140845100e+01,2.530999999999999872e+01
1.692619718309859067e+01,2.514999999999999858e+01
1.700957746478873389e+01,2.589999999999999858e+01
1.709295774647887356e+01,2.573999999999999844e+01
1.717633802816901323e+01,2.607999999999999829e+01
1.725971830985915645e+01,2.658999999999999986e+01
1.734309859154929612e+01,2.671999999999999886e+01
1.742647887323943579e+01,2.712000000000000099e+01
1.750985915492957901e+01,2.667999999999999972e+01
1.759323943661971867e+01,2.625000000000000000e+01
1.767661971830985834e+01,2.641000000000000014e+01
1.776000000000000156e+01,2.660999999999999943e+01
1.784338028169014123e+01,2.669000000000000128e+01
1.792676056338028090e+01,2.673999999999999844e+01
1.801014084507042412e+01,2.673000000000000043e+01
1.809352112676056379e+01,2.742000000000000171e+01
1.817690140845070346e+01,2.766000000000000014e+01
1.826028169014084668e+01,2.807000000000000028e+01
1.834366197183098635e+01,2.833999999999999986e+01
1.842704225352112601e+01,2.808999999999999986e+01
1.851042253521126923e+01,2.778000000000000114e+01
1.859380281690140890e+01,2.780000000000000071e+01
1.867718309859154857e+01,2.732999999999999829e+01
1.876056338028169179e+01,2.816000000000000014e+01
1.884394366197183146e+01,2.885999999999999943e+01
1.892732394366197113e+01,2.826000000000000156e+01
1.901070422535211435e+01,2.855999999999999872e+01
1.909408450704225402e+01,2.823999999999999844e+01
1.917746478873239369e+01,2.808999999999999986e+01
1.926084507042253691e+01,2.823000000000000043e+01
1.934422535211267657e+01,2.819000000000000128e+01
1.942760563380281624e+01,2.778000000000000114e+01
1.951098591549295946e+01,2.646999999999999886e+01
1.959436619718309913e+01,2.587999999999999901e+01
1.967774647887323880e+01,2.582999999999999829e+01
1.976112676056338202e+01,2.542000000000000171e+01
1.984450704225352169e+01,2.557000000000000028e+01
1.992788732394366136e+01,2.533999999999999986e+01
